,afam_pop,state_x,county_x,tract_x,tract_id,total_pop,state_y,county_y,tract_y,percent
479,117,26,161,415600,161415600,2358,26,161,415600,0.05
480,118,26,161,420000,161420000,3529,26,161,420000,0.03
481,40,26,161,423600,161423600,2577,26,161,423600,0.02
482,2474,26,125,142400,125142400,3200,26,125,142400,0.77
483,68,26,125,145300,125145300,4489,26,125,145300,0.02
484,0,26,125,151000,125151000,5050,26,125,151000,0.0
485,104,26,125,152900,125152900,4142,26,125,152900,0.03
486,277,26,125,156400,125156400,3530,26,125,156400,0.08
487,2672,26,125,160000,125160000,4150,26,125,160000,0.64
488,2459,26,125,160800,125160800,3770,26,125,160800,0.65
489,3010,26,125,160900,125160900,4523,26,125,160900,0.67
490,2122,26,121,000402,121000402,4403,26,121,000402,0.48
491,1597,26,121,004200,121004200,3545,26,121,004200,0.45
492,1391,26,121,004300,121004300,1888,26,121,004300,0.74
493,0,26,125,121800,125121800,4977,26,125,121800,0.0
494,19,26,125,133001,125133001,2867,26,125,133001,0.01
495,75,26,125,133002,125133002,3356,26,125,133002,0.02
496,3,26,125,196600,125196600,2180,26,125,196600,0.0
497,93,26,125,196900,125196900,3502,26,125,196900,0.03
498,196,26,125,198100,125198100,2829,26,125,198100,0.07
499,353,26,125,197600,125197600,1963,26,125,197600,0.18
500,748,26,125,157600,125157600,4959,26,125,157600,0.15
501,372,26,125,166400,125166400,3167,26,125,166400,0.12
502,475,26,125,192800,125192800,2336,26,125,192800,0.2
503,2761,26,125,162100,125162100,3069,26,125,162100,0.9
504,1530,26,125,171100,125171100,3430,26,125,171100,0.45
505,60,26,125,188100,125188100,2383,26,125,188100,0.03
506,403,26,125,144900,125144900,3689,26,125,144900,0.11
507,95,26,125,150500,125150500,2790,26,125,150500,0.03
508,55,26,147,637100,147637100,3934,26,147,637100,0.01
509,8,26,147,640200,147640200,2425,26,147,640200,0.0
510,53,26,147,643000,147643000,3729,26,147,643000,0.01
511,0,26,147,652100,147652100,2510,26,147,652100,0.0
512,13,26,147,655100,147655100,4991,26,147,655100,0.0
513,18,26,147,630400,147630400,5846,26,147,630400,0.0
514,26,26,147,631100,147631100,1777,26,147,631100,0.01
515,6,26,147,649000,147649000,4040,26,147,649000,0.0
516,6,26,147,651200,147651200,2094,26,147,651200,0.0
517,0,26,147,650200,147650200,1105,26,147,650200,0.0
518,321,26,159,010200,159010200,6077,26,159,010200,0.05
519,188,26,159,010300,159010300,2251,26,159,010300,0.08
520,62,26,159,010900,159010900,7540,26,159,010900,0.01
521,76,26,159,011002,159011002,6686,26,159,011002,0.01
522,127,26,159,010500,159010500,3368,26,159,010500,0.04
523,92,26,159,010100,159010100,6748,26,159,010100,0.01
524,63,26,159,011500,159011500,3456,26,159,011500,0.02
525,625,26,159,010600,159010600,2848,26,159,010600,0.22
526,20,26,159,011300,159011300,4333,26,159,011300,0.0
527,33,26,159,011400,159011400,4709,26,159,011400,0.01
528,83,26,159,011600,159011600,6048,26,159,011600,0.01
529,446,26,159,010400,159010400,2668,26,159,010400,0.17
530,95,26,161,403400,161403400,3173,26,161,403400,0.03
531,543,26,161,403800,161403800,3058,26,161,403800,0.18
532,194,26,163,552200,163552200,3686,26,163,552200,0.05
533,0,26,163,594200,163594200,2424,26,163,594200,0.0
534,688,26,163,589400,163589400,5432,26,163,589400,0.13
535,387,26,163,591900,163591900,5650,26,163,591900,0.07
536,7,26,163,594000,163594000,2491,26,163,594000,0.0
537,2091,26,163,537300,163537300,2129,26,163,537300,0.98
538,2526,26,163,537500,163537500,2736,26,163,537500,0.92
539,5345,26,163,538600,163538600,5611,26,163,538600,0.95
540,4301,26,163,538700,163538700,4475,26,163,538700,0.96
541,1437,26,163,538800,163538800,1589,26,163,538800,0.9
542,1,26,087,342100,087342100,3548,26,087,342100,0.0
543,0,26,089,990000,089990000,0,26,089,990000,0.0
544,3,26,091,060301,091060301,4789,26,091,060301,0.0
545,21,26,145,011200,145011200,1827,26,145,011200,0.01
546,34,26,155,030700,155030700,3077,26,155,030700,0.01
547,22,26,155,030800,155030800,3246,26,155,030800,0.01
548,31,26,155,031500,155031500,6396,26,155,031500,0.0
549,69,26,155,030100,155030100,5922,26,155,030100,0.01
550,0,26,155,031800,155031800,4116,26,155,031800,0.0
551,2,26,155,030400,155030400,2931,26,155,030400,0.0
552,6,26,155,031700,155031700,4114,26,155,031700,0.0
553,34,26,155,030600,155030600,1670,26,155,030600,0.02
554,9,26,155,031402,155031402,3718,26,155,031402,0.0
555,6,26,155,030300,155030300,4848,26,155,030300,0.0
556,14,26,155,030200,155030200,3453,26,155,030200,0.0
557,42,26,155,031401,155031401,5831,26,155,031401,0.01
558,98,26,155,031600,155031600,3814,26,155,031600,0.03
559,29,26,155,030500,155030500,3336,26,155,030500,0.01
560,0,26,045,020902,045020902,4146,26,045,020902,0.0
561,86,26,045,021001,045021001,4897,26,045,021001,0.02
562,31,26,045,021002,045021002,3998,26,045,021002,0.01
563,46,26,045,021201,045021201,2944,26,045,021201,0.02
564,30,26,045,021202,045021202,3562,26,045,021202,0.01
565,39,26,045,021301,045021301,2920,26,045,021301,0.01
566,7,26,045,021302,045021302,3332,26,045,021302,0.0
567,254,26,045,021401,045021401,3513,26,045,021401,0.07
568,119,26,045,021402,045021402,4438,26,045,021402,0.03
569,0,26,049,980100,049980100,0,26,049,980100,0.0
570,15,26,051,000100,051000100,2856,26,051,000100,0.01
571,0,26,051,000200,051000200,1387,26,051,000200,0.0
572,0,26,051,000300,051000300,1905,26,051,000300,0.0
573,0,26,047,990000,047990000,0,26,047,990000,0.0
574,2443,26,049,013500,049013500,5522,26,049,013500,0.44
575,1469,26,049,013600,049013600,1732,26,049,013600,0.85
576,0,26,049,980000,049980000,14,26,049,980000,0.0
577,0,26,051,000400,051000400,3002,26,051,000400,0.0
578,22,26,033,971000,033971000,2764,26,033,971000,0.01
579,66,26,033,970400,033970400,2425,26,033,970400,0.03
580,11,26,033,970700,033970700,1099,26,033,970700,0.01
581,48,26,033,970100,033970100,3242,26,033,970100,0.01
582,161,26,033,970300,033970300,4200,26,033,970300,0.04
583,160,26,049,011503,049011503,4625,26,049,011503,0.03
584,109,26,049,012100,049012100,2432,26,049,012100,0.04
585,91,26,049,012503,049012503,2689,26,049,012503,0.03
586,1351,26,049,000200,049000200,1442,26,049,000200,0.94
587,2248,26,049,000900,049000900,2635,26,049,000900,0.85
588,29,26,049,010114,049010114,2530,26,049,010114,0.01
589,12,26,049,011902,049011902,2935,26,049,011902,0.0
590,0,26,049,012401,049012401,1851,26,049,012401,0.0
591,3,26,049,012402,049012402,2684,26,049,012402,0.0
592,198,26,125,170400,125170400,3832,26,125,170400,0.05
593,1025,26,125,171600,125171600,1985,26,125,171600,0.52
594,226,26,125,173500,125173500,2649,26,125,173500,0.09
595,20,26,125,121500,125121500,3553,26,125,121500,0.01
596,42,26,125,122200,125122200,3799,26,125,122200,0.01
597,52,26,125,184700,125184700,1609,26,125,184700,0.03
598,485,26,125,175000,125175000,3019,26,125,175000,0.16
599,437,26,125,175200,125175200,4053,26,125,175200,0.11
600,461,26,125,181300,125181300,5809,26,125,181300,0.08
601,47,26,125,191200,125191200,4663,26,125,191200,0.01
602,224,26,125,193400,125193400,4576,26,125,193400,0.05
603,147,26,163,556400,163556400,4443,26,163,556400,0.03
604,511,26,163,558200,163558200,4537,26,163,558200,0.11
605,1835,26,163,538100,163538100,2375,26,163,538100,0.77
606,1777,26,163,570900,163570900,2040,26,163,570900,0.87
607,85,26,163,575400,163575400,3022,26,163,575400,0.03
608,740,26,163,579700,163579700,3139,26,163,579700,0.24
609,713,26,163,584600,163584600,1848,26,163,584600,0.39
610,875,26,163,554200,163554200,3129,26,163,554200,0.28
611,0,26,151,970500,151970500,2370,26,151,970500,0.0
612,14,26,151,970600,151970600,2044,26,151,970600,0.01
613,34,26,151,971000,151971000,4289,26,151,971000,0.01
614,0,26,151,970100,151970100,1612,26,151,970100,0.0
615,6,26,151,970300,151970300,3431,26,151,970300,0.0
616,8,26,151,971100,151971100,3965,26,151,971100,0.0
617,14,26,151,970400,151970400,3899,26,151,970400,0.0
618,34,26,151,970800,151970800,5850,26,151,970800,0.01
619,69,26,151,970900,151970900,4720,26,151,970900,0.01
620,0,26,151,970700,151970700,1722,26,151,970700,0.0
621,63,26,151,971200,151971200,5069,26,151,971200,0.01
622,0,26,151,970200,151970200,2405,26,151,970200,0.0
623,12,26,131,970100,131970100,1707,26,131,970100,0.01
624,2,26,131,970300,131970300,1738,26,131,970300,0.0
625,35,26,027,001100,027001100,2930,26,027,001100,0.01
626,0,26,125,153100,125153100,2242,26,125,153100,0.0
627,639,26,125,157500,125157500,3216,26,125,157500,0.2
628,413,26,125,158000,125158000,4035,26,125,158000,0.1
629,455,26,125,158100,125158100,3136,26,125,158100,0.15
630,229,26,125,158200,125158200,3269,26,125,158200,0.07
631,2033,26,125,160300,125160300,2966,26,125,160300,0.69
632,1775,26,125,161600,125161600,2457,26,125,161600,0.72
633,570,26,125,166000,125166000,2656,26,125,166000,0.21
634,1142,26,125,166600,125166600,3715,26,125,166600,0.31
635,733,26,125,167800,125167800,4538,26,125,167800,0.16
636,927,26,021,002100,021002100,2310,26,021,002100,0.4
637,10,26,021,001700,021001700,4760,26,021,001700,0.0
638,9,26,129,950100,129950100,2202,26,129,950100,0.0
639,1,26,129,950300,129950300,1663,26,129,950300,0.0
640,0,26,129,950600,129950600,2568,26,129,950600,0.0
641,0,26,129,950400,129950400,2916,26,129,950400,0.0
642,41,26,129,950500,129950500,4579,26,129,950500,0.01
643,0,26,129,950200,129950200,3080,26,129,950200,0.0
644,37,26,135,970500,135970500,1517,26,135,970500,0.02
645,6,26,135,970300,135970300,1544,26,135,970300,0.0
646,2,26,135,970400,135970400,1974,26,135,970400,0.0
647,0,26,039,960100,039960100,2249,26,039,960100,0.0
648,20,26,039,960200,039960200,3526,26,039,960200,0.01
649,0,26,039,960400,039960400,2179,26,039,960400,0.0
650,0,26,039,960500,039960500,2266,26,039,960500,0.0
651,64,26,039,960300,039960300,3616,26,039,960300,0.02
652,69,26,037,010203,037010203,1403,26,037,010203,0.05
653,0,26,037,010600,037010600,2494,26,037,010600,0.0
654,25,26,037,010204,037010204,1787,26,037,010204,0.01
655,110,26,037,010300,037010300,5257,26,037,010300,0.02
656,4,26,163,597000,163597000,4529,26,163,597000,0.0
657,548,26,163,584500,163584500,2761,26,163,584500,0.2
658,747,26,163,585700,163585700,1660,26,163,585700,0.45
659,39,26,093,742201,093742201,3026,26,093,742201,0.01
660,12,26,027,001200,027001200,2987,26,027,001200,0.0
661,6,26,027,001000,027001000,3783,26,027,001000,0.0
662,119,26,027,001500,027001500,3863,26,027,001500,0.03
663,0,26,143,970700,143970700,2627,26,143,970700,0.0
664,7,26,093,742202,093742202,2340,26,093,742202,0.0
665,37,26,093,742401,093742401,1306,26,093,742401,0.03
666,6,26,093,742402,093742402,3864,26,093,742402,0.0
667,0,26,097,990000,097990000,0,26,097,990000,0.0
668,0,26,095,980000,095980000,0,26,095,980000,0.0
669,0,26,095,990000,095990000,0,26,095,990000,0.0
670,243,26,099,220001,099220001,7787,26,099,220001,0.03
671,90,26,099,220002,099220002,4578,26,099,220002,0.02
672,768,26,163,522100,163522100,860,26,163,522100,0.89
673,564,26,163,525500,163525500,1166,26,163,525500,0.48
674,49,26,159,011800,159011800,6873,26,159,011800,0.01
675,8,26,159,011900,159011900,5468,26,159,011900,0.0
676,303,26,159,012000,159012000,6199,26,159,012000,0.05
677,0,26,159,990000,159990000,0,26,159,990000,0.0
678,703,26,161,411900,161411900,3433,26,161,411900,0.2
679,1087,26,161,412000,161412000,4041,26,161,412000,0.27
680,1403,26,161,413401,161413401,4610,26,161,413401,0.3
681,1429,26,161,413402,161413402,5605,26,161,413402,0.25
682,358,26,161,413403,161413403,2138,26,161,413403,0.17
683,21,26,161,446200,161446200,2169,26,161,446200,0.01
684,24,26,161,446400,161446400,3126,26,161,446400,0.01
685,0,26,161,984000,161984000,19,26,161,984000,0.0
686,2022,26,163,505400,163505400,2258,26,163,505400,0.9
687,1118,26,163,505500,163505500,1190,26,163,505500,0.94
688,821,26,163,508100,163508100,1216,26,163,508100,0.68
689,1554,26,163,511000,163511000,1737,26,163,511000,0.89
690,1213,26,163,511300,163511300,2462,26,163,511300,0.49
691,1950,26,163,511400,163511400,2261,26,163,511400,0.86
692,3335,26,163,513700,163513700,3529,26,163,513700,0.95
693,2357,26,163,514200,163514200,2379,26,163,514200,0.99
694,1628,26,163,515900,163515900,1652,26,163,515900,0.99
695,1608,26,163,516000,163516000,1850,26,163,516000,0.87
696,1699,26,163,517300,163517300,2501,26,163,517300,0.68
697,1794,26,163,518900,163518900,1869,26,163,518900,0.96
698,1390,26,163,522500,163522500,1808,26,163,522500,0.77
699,1230,26,163,511900,163511900,1535,26,163,511900,0.8
700,152,26,163,524900,163524900,1339,26,163,524900,0.11
701,297,26,163,525000,163525000,759,26,163,525000,0.39
702,307,26,081,002000,081002000,2061,26,081,002000,0.15
703,600,26,081,002600,081002600,4279,26,081,002600,0.14
704,39,26,081,011401,081011401,2436,26,081,011401,0.02
705,84,26,081,011600,081011600,7256,26,081,011600,0.01
706,1150,26,081,001102,081001102,4350,26,081,001102,0.26
707,499,26,081,001200,081001200,3341,26,081,001200,0.15
708,240,26,081,002100,081002100,3174,26,081,002100,0.08
709,745,26,081,002500,081002500,4686,26,081,002500,0.16
710,358,26,081,002700,081002700,3445,26,081,002700,0.1
711,819,26,081,003400,081003400,5123,26,081,003400,0.16
712,1255,26,081,004100,081004100,5366,26,081,004100,0.23
713,132,26,081,010200,081010200,4401,26,081,010200,0.03
714,130,26,081,010301,081010301,5534,26,081,010301,0.02
715,150,26,081,010700,081010700,5751,26,081,010700,0.03
716,20,26,081,011101,081011101,4741,26,081,011101,0.0
717,51,26,081,011801,081011801,7470,26,081,011801,0.01
718,72,26,147,630100,147630100,1127,26,147,630100,0.06
719,514,26,147,636000,147636000,4646,26,147,636000,0.11
720,20,26,147,655600,147655600,3293,26,147,655600,0.01
721,0,26,147,645000,147645000,3286,26,147,645000,0.0
722,0,26,147,648000,147648000,1092,26,147,648000,0.0
723,68,26,147,650100,147650100,4014,26,147,650100,0.02
724,743,26,147,620000,147620000,4792,26,147,620000,0.16
725,349,26,147,621000,147621000,4127,26,147,621000,0.08
726,34,26,147,626000,147626000,2053,26,147,626000,0.02
727,86,26,147,629000,147629000,2391,26,147,629000,0.04
728,0,26,147,633100,147633100,2875,26,147,633100,0.0
729,0,26,147,637300,147637300,2120,26,147,637300,0.0
730,45,26,147,642000,147642000,5350,26,147,642000,0.01
731,1,26,147,646000,147646000,4777,26,147,646000,0.0
732,0,26,147,657200,147657200,5413,26,147,657200,0.0
733,28,26,147,658500,147658500,3730,26,147,658500,0.01
734,352,26,147,622000,147622000,4050,26,147,622000,0.09
735,163,26,147,624000,147624000,1738,26,147,624000,0.09
736,8,26,147,632000,147632000,3924,26,147,632000,0.0
737,32,26,147,633200,147633200,2601,26,147,633200,0.01
738,10,26,147,634100,147634100,3719,26,147,634100,0.0
739,2895,26,163,512100,163512100,2978,26,163,512100,0.97
740,1485,26,163,512300,163512300,1509,26,163,512300,0.98
741,2150,26,163,535000,163535000,2389,26,163,535000,0.9
742,139,26,163,525600,163525600,1483,26,163,525600,0.09
743,160,26,163,526000,163526000,3624,26,163,526000,0.04
744,1057,26,163,533100,163533100,1209,26,163,533100,0.87
745,430,26,085,961100,085961100,3507,26,085,961100,0.12
746,464,26,085,961200,085961200,2605,26,085,961200,0.18
747,16,26,085,961300,085961300,3112,26,085,961300,0.01
748,1,26,077,006103,077006103,5271,26,077,006103,0.0
749,11,26,079,950601,079950601,2093,26,079,950601,0.01
750,0,26,079,950602,079950602,1767,26,079,950602,0.0
751,19,26,055,551000,055551000,4418,26,055,551000,0.0
752,92,26,055,551100,055551100,3583,26,055,551100,0.03
753,74,26,055,551200,055551200,3253,26,055,551200,0.02
754,110,26,055,551300,055551300,7887,26,055,551300,0.01
755,78,26,055,551400,055551400,5301,26,055,551400,0.01
756,2,26,055,551500,055551500,3110,26,055,551500,0.0
757,0,26,055,990000,055990000,0,26,055,990000,0.0
758,0,26,057,000100,057000100,3805,26,057,000100,0.0
759,3,26,057,000200,057000200,4858,26,057,000200,0.0
760,34,26,057,000300,057000300,4177,26,057,000300,0.01
761,1890,26,057,000400,057000400,3707,26,057,000400,0.51
762,128,26,057,000500,057000500,5289,26,057,000500,0.02
763,185,26,057,000600,057000600,4281,26,057,000600,0.04
764,0,26,057,000700,057000700,3233,26,057,000700,0.0
765,11,26,057,000800,057000800,4205,26,057,000800,0.0
766,12,26,057,000900,057000900,3396,26,057,000900,0.0
767,50,26,057,001000,057001000,4116,26,057,001000,0.01
768,234,26,099,262400,099262400,3514,26,099,262400,0.07
769,579,26,099,262500,099262500,5302,26,099,262500,0.11
770,1138,26,163,530400,163530400,1189,26,163,530400,0.96
771,2841,26,163,531500,163531500,2949,26,163,531500,0.96
772,1261,26,163,532400,163532400,1467,26,163,532400,0.86
773,1623,26,163,534100,163534100,1700,26,163,534100,0.95
774,1502,26,163,534400,163534400,1625,26,163,534400,0.92
775,1795,26,163,537100,163537100,1854,26,163,537100,0.97
776,1194,26,163,566900,163566900,4946,26,163,566900,0.24
777,2657,26,163,507000,163507000,2786,26,163,507000,0.95
778,1769,26,163,501600,163501600,2226,26,163,501600,0.79
779,1569,26,163,506300,163506300,1678,26,163,506300,0.94
780,868,26,163,506700,163506700,919,26,163,506700,0.94
781,976,26,163,507200,163507200,1032,26,163,507200,0.95
782,666,26,099,224100,099224100,9283,26,099,224100,0.07
783,117,26,099,225600,099225600,4544,26,099,225600,0.03
784,184,26,099,225800,099225800,7186,26,099,225800,0.03
785,49,26,099,225900,099225900,5213,26,099,225900,0.01
786,341,26,099,230500,099230500,3676,26,099,230500,0.09
787,507,26,099,231700,099231700,6783,26,099,231700,0.07
788,801,26,099,240600,099240600,6942,26,099,240600,0.12
789,112,26,099,241400,099241400,3092,26,099,241400,0.04
790,334,26,099,247200,099247200,6391,26,099,247200,0.05
791,0,26,105,990000,105990000,0,26,105,990000,0.0
792,0,26,111,291601,111291601,2533,26,111,291601,0.0
793,28,26,111,291602,111291602,4698,26,111,291602,0.01
794,6,26,117,970100,117970100,4384,26,117,970100,0.0
795,1,26,117,970200,117970200,3458,26,117,970200,0.0
796,23,26,117,970300,117970300,3307,26,117,970300,0.01
797,24,26,117,970400,117970400,3346,26,117,970400,0.01
798,26,26,117,970500,117970500,7508,26,117,970500,0.0
799,48,26,117,970600,117970600,5258,26,117,970600,0.01
800,2,26,117,970700,117970700,5525,26,117,970700,0.0
801,36,26,117,970800,117970800,4648,26,117,970800,0.01
802,37,26,117,970900,117970900,3205,26,117,970900,0.01
803,179,26,107,981300,107981300,1918,26,107,981300,0.09
804,119,26,163,561200,163561200,6749,26,163,561200,0.02
805,34,26,163,561300,163561300,7705,26,163,561300,0.0
806,41,26,163,564401,163564401,5262,26,163,564401,0.01
807,351,26,163,564402,163564402,5030,26,163,564402,0.07
808,293,26,163,564501,163564501,4940,26,163,564501,0.06
809,314,26,163,564502,163564502,3699,26,163,564502,0.08
810,751,26,163,564503,163564503,3547,26,163,564503,0.21
811,484,26,163,564504,163564504,7046,26,163,564504,0.07
812,68,26,163,567201,163567201,3546,26,163,567201,0.02
813,341,26,163,567202,163567202,3056,26,163,567202,0.11
814,232,26,125,156200,125156200,6853,26,125,156200,0.03
815,97,26,125,152000,125152000,4009,26,125,152000,0.02
816,858,26,125,156500,125156500,4542,26,125,156500,0.19
817,488,26,125,166500,125166500,2749,26,125,166500,0.18
818,703,26,125,168500,125168500,2834,26,125,168500,0.25
819,18,26,125,180100,125180100,2904,26,125,180100,0.01
820,54,26,125,190800,125190800,3470,26,125,190800,0.02
821,11,26,125,196300,125196300,3533,26,125,196300,0.0
822,104,26,125,134500,125134500,3090,26,125,134500,0.03
823,0,26,125,122700,125122700,3014,26,125,122700,0.0
824,153,26,125,156000,125156000,2703,26,125,156000,0.06
825,160,26,125,134900,125134900,3841,26,125,134900,0.04
826,1292,26,125,142000,125142000,2513,26,125,142000,0.51
827,1425,26,125,161500,125161500,1798,26,125,161500,0.79
828,1230,26,125,167400,125167400,4963,26,125,167400,0.25
829,215,26,125,173600,125173600,1686,26,125,173600,0.13
830,33,26,125,121400,125121400,4591,26,125,121400,0.01
831,11,26,125,128700,125128700,2115,26,125,128700,0.01
832,452,26,125,134700,125134700,3352,26,125,134700,0.13
833,0,26,147,647000,147647000,3006,26,147,647000,0.0
834,135,26,147,651600,147651600,4024,26,147,651600,0.03
835,3,26,147,652600,147652600,3185,26,147,652600,0.0
836,15,26,147,658100,147658100,2610,26,147,658100,0.01
837,14,26,147,623000,147623000,2781,26,147,623000,0.01
838,54,26,147,625000,147625000,1494,26,147,625000,0.04
839,163,26,147,628000,147628000,3114,26,147,628000,0.05
840,0,26,147,634600,147634600,5433,26,147,634600,0.0
841,264,26,163,556200,163556200,2652,26,163,556200,0.1
842,928,26,163,553000,163553000,972,26,163,553000,0.95
843,2165,26,163,553600,163553600,2415,26,163,553600,0.9
844,1692,26,163,554900,163554900,3509,26,163,554900,0.48
845,33,26,163,556700,163556700,2480,26,163,556700,0.01
846,21,26,163,557700,163557700,4396,26,163,557700,0.0
847,104,26,163,558300,163558300,1906,26,163,558300,0.05
848,67,26,163,558500,163558500,3961,26,163,558500,0.02
849,106,26,163,558700,163558700,2552,26,163,558700,0.04
850,144,26,163,560200,163560200,5410,26,163,560200,0.03
851,66,26,163,561900,163561900,6802,26,163,561900,0.01
852,266,26,163,564900,163564900,1981,26,163,564900,0.13
853,1319,26,163,565200,163565200,5545,26,163,565200,0.24
854,849,26,163,515400,163515400,1726,26,163,515400,0.49
855,2451,26,163,515700,163515700,3624,26,163,515700,0.68
856,562,26,163,516400,163516400,809,26,163,516400,0.69
857,889,26,033,970900,033970900,4687,26,033,970900,0.19
858,37,26,033,970500,033970500,3638,26,033,970500,0.01
859,102,26,033,970600,033970600,4921,26,033,970600,0.02
860,200,26,033,970200,033970200,3449,26,033,970200,0.06
861,0,26,033,970800,033970800,4205,26,033,970800,0.0
862,25,26,115,830300,115830300,3687,26,115,830300,0.01
863,243,26,115,832100,115832100,3067,26,115,832100,0.08
864,19,26,025,003700,025003700,4605,26,025,003700,0.0
865,160,26,121,002300,121002300,5716,26,121,002300,0.03
866,10,26,121,003900,121003900,1910,26,121,003900,0.01
867,1530,26,121,000100,121000100,4926,26,121,000100,0.31
868,2120,26,121,001200,121001200,2408,26,121,001200,0.88
869,133,26,121,001700,121001700,5022,26,121,001700,0.03
870,155,26,121,001800,121001800,4817,26,121,001800,0.03
871,128,26,121,002400,121002400,3264,26,121,002400,0.04
872,134,26,121,002800,121002800,6098,26,121,002800,0.02
873,1464,26,121,000300,121000300,2977,26,121,000300,0.49
874,567,26,121,000800,121000800,3174,26,121,000800,0.18
875,2438,26,121,001402,121001402,4074,26,121,001402,0.6
876,381,26,121,001902,121001902,5089,26,121,001902,0.07
877,103,26,121,002601,121002601,3808,26,121,002601,0.03
878,144,26,121,002700,121002700,7910,26,121,002700,0.02
879,27,26,121,002900,121002900,5463,26,121,002900,0.0
880,108,26,121,000900,121000900,3467,26,121,000900,0.03
881,0,26,121,001600,121001600,2577,26,121,001600,0.0
882,44,26,121,002000,121002000,3764,26,121,002000,0.01
883,224,26,121,002602,121002602,4347,26,121,002602,0.05
884,13,26,121,003300,121003300,5172,26,121,003300,0.0
885,409,26,121,001901,121001901,3822,26,121,001901,0.11
886,65,26,121,003000,121003000,4377,26,121,003000,0.01
887,45,26,127,010300,127010300,6981,26,127,010300,0.01
888,117,26,127,010500,127010500,3352,26,127,010500,0.03
889,92,26,127,010400,127010400,3787,26,127,010400,0.02
890,14,26,089,970500,089970500,4836,26,089,970500,0.0
891,22,26,089,970400,089970400,1459,26,089,970400,0.02
892,3,26,089,970100,089970100,2205,26,089,970100,0.0
893,183,26,161,420200,161420200,3560,26,161,420200,0.05
894,80,26,161,422200,161422200,7507,26,161,422200,0.01
895,73,26,161,432000,161432000,4904,26,161,432000,0.01
896,274,26,161,400300,161400300,7146,26,161,400300,0.04
897,114,26,161,400600,161400600,4619,26,161,400600,0.02
898,365,26,161,404200,161404200,2005,26,161,404200,0.18
899,401,26,161,414500,161414500,3154,26,161,414500,0.13
900,55,26,161,423400,161423400,6664,26,161,423400,0.01
901,122,26,161,453000,161453000,5302,26,161,453000,0.02
902,53,26,161,445000,161445000,2781,26,161,445000,0.02
903,96,26,125,173100,125173100,1836,26,125,173100,0.05
904,242,26,125,173400,125173400,5433,26,125,173400,0.04
905,244,26,099,230000,099230000,4540,26,099,230000,0.05
906,700,26,099,241700,099241700,4802,26,099,241700,0.15
907,60,26,099,251400,099251400,2842,26,099,251400,0.02
908,236,26,099,261300,099261300,2983,26,099,261300,0.08
909,317,26,099,260400,099260400,4267,26,099,260400,0.07
910,90,26,099,261600,099261600,1453,26,099,261600,0.06
911,118,26,099,262000,099262000,3331,26,099,262000,0.04
912,1773,26,099,263600,099263600,4787,26,099,263600,0.37
913,1009,26,099,222102,099222102,8877,26,099,222102,0.11
914,536,26,099,222101,099222101,5530,26,099,222101,0.1
915,705,26,099,225701,099225701,6002,26,099,225701,0.12
916,6,26,099,225702,099225702,1762,26,099,225702,0.0
917,173,26,099,230601,099230601,7115,26,099,230601,0.02
918,26,26,081,012300,081012300,3383,26,081,012300,0.01
919,1102,26,081,012703,081012703,5250,26,081,012703,0.21
920,781,26,081,012800,081012800,4285,26,081,012800,0.18
921,18,26,081,013200,081013200,6848,26,081,013200,0.0
922,143,26,081,014100,081014100,1892,26,081,014100,0.08
923,487,26,081,014200,081014200,3962,26,081,014200,0.12
924,225,26,081,000100,081000100,2269,26,081,000100,0.1
925,128,26,081,000500,081000500,3979,26,081,000500,0.03
926,174,26,081,001700,081001700,4497,26,081,001700,0.04
927,203,26,081,002300,081002300,3923,26,081,002300,0.05
928,62,26,081,002400,081002400,3034,26,081,002400,0.02
929,766,26,081,002800,081002800,1528,26,081,002800,0.5
930,740,26,081,001000,081001000,4415,26,081,001000,0.17
931,296,26,081,001500,081001500,3406,26,081,001500,0.09
932,1164,26,081,003300,081003300,3984,26,081,003300,0.29
933,374,26,081,004000,081004000,3765,26,081,004000,0.1
934,28,26,081,010101,081010101,5998,26,081,010101,0.0
935,31,26,081,010401,081010401,5290,26,081,010401,0.01
936,33,26,081,010402,081010402,4279,26,081,010402,0.01
937,79,26,081,011301,081011301,4823,26,081,011301,0.02
938,32,26,081,012201,081012201,6885,26,081,012201,0.0
939,48,26,081,012202,081012202,6899,26,081,012202,0.01
940,49,26,081,012400,081012400,4116,26,081,012400,0.01
941,776,26,081,012702,081012702,4368,26,081,012702,0.18
942,426,26,081,013400,081013400,5603,26,081,013400,0.08
943,341,26,081,013900,081013900,6333,26,081,013900,0.05
944,298,26,081,014300,081014300,3192,26,081,014300,0.09
945,193,26,081,001400,081001400,2279,26,081,001400,0.08
946,17,26,081,012004,081012004,4953,26,081,012004,0.0
947,276,26,081,012605,081012605,3163,26,081,012605,0.09
948,1561,26,081,012606,081012606,5550,26,081,012606,0.28
949,619,26,081,012902,081012902,5068,26,081,012902,0.12
950,298,26,081,013801,081013801,1491,26,081,013801,0.2
951,203,26,081,014602,081014602,10648,26,081,014602,0.02
952,86,26,081,014807,081014807,8374,26,081,014807,0.01
953,76,26,081,000700,081000700,3071,26,081,000700,0.02
954,642,26,081,000900,081000900,3255,26,081,000900,0.2
955,2259,26,081,003700,081003700,4520,26,081,003700,0.5
956,0,26,081,010102,081010102,2577,26,081,010102,0.0
957,89,26,081,010600,081010600,12143,26,081,010600,0.01
